,month,day,temperature,humidity,visibility,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,Dishwasher [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Furnace [kW],Kitchen [kW],Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Part of the Day_Madrugada,Part of the Day_Manaña,Part of the Day_Media Mañana,Part of the Day_Medio Dia,Part of the Day_Noche,Part of the Day_Tarde,Part of the Day_Tarde-Noche,day of week_Monday,day of week_Tuesday,day of week_Wednesday,day of week_Thursday,day of week_Friday,day of week_Saturday,day of week_Sunday,uso original,uso predicho
2556,4,16,42.29333333333333,0.5066666666666666,10.0,1021.355,6.194999999999999,0.005,341.8333333333333,0.0,25.243333333333336,0.0,0.00045089999999999996,2.101750002,2.498966667,0.42305,0.7823666690000001,1.776649999,0.048733334,0.235466666,0.075499998,5.764566665,0.038568299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61718333,105.887985
2557,4,16,42.322,0.48000000000000004,10.0,1022.206,6.628,0.029999999999999995,351.8,0.0,23.959999999999997,0.0,0.0005845,2.1010000030000002,3.595516665,0.425699997,0.784116667,1.806050001,0.057649995,0.245749999,0.084533331,5.804749999,0.036734231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61463333,105.887985
2558,4,16,44.376666666666665,0.419,10.0,1023.2966666666667,9.383333333333333,0.029999999999999995,355.93333333333334,0.0,22.476333333333333,0.0,0.0007007,2.103116668,2.767133331,2.427633332,0.782683335,1.807116669,0.059099997,0.245100005,0.085533332,6.941333333,0.03830133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.228316664,105.887985
2559,4,16,46.940666666666665,0.3313333333333333,10.0,1024.0433333333333,12.157333333333332,0.029999999999999995,358.73333333333335,0.0,19.37666666666667,0.0,0.0002338,2.106616664,0.705766669,7.520050002,0.77883333,1.802633333,0.058949998,0.245599998,0.084816669,5.742733335,0.046551099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.70755,104.85944
2560,4,16,49.11,0.265,10.0,1024.515,13.748,0.029999999999999995,255.7,0.0,16.247,0.0,0.0006345999999999999,2.099883332,3.905733329,1.154916663,0.780849998,1.802183336,0.059766666,0.24445,0.086433334,5.764066667,0.036850805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.4925,113.12744
2561,4,16,51.10333333333333,0.22666666666666666,10.0,1024.7933333333333,14.26,0.029999999999999995,18.666666666666668,0.0,14.56,0.0,0.0003507,2.100183335,3.850316668,6.373516666,0.77163333,1.7980666650000001,0.060349998,0.242450001,0.085733331,5.688366667,0.036900734000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.61435,113.12744
2562,4,16,52.99033333333333,0.21633333333333335,10.0,1024.816,12.494333333333334,0.019,23.466666666666665,0.0,14.829,0.0,0.00031729999999999996,2.144416665,1.942533335,1.726800003,0.7751,2.01263333,0.060516667,0.244866667,0.09043333,5.582249993,0.040951167000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.281350002,117.03015
2563,4,17,55.024,0.20199999999999999,10.0,1024.52,10.382,0.012,22.8,0.0,14.494,0.0,0.0003674,2.207649997,2.187466666,0.420516665,0.764866664,2.608149998,0.061349998,0.240949999,0.093366666,5.524966669,0.037784831000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1615,123.62645
2564,4,17,57.22633333333333,0.18133333333333335,10.0,1023.9820000000001,8.740666666666668,0.029999999999999995,12.366666666666667,0.0,13.963666666666667,0.0,0.00038409999999999996,2.214583336,3.819466668,0.431116664,0.780550001,2.093533332,0.060933335,0.245133331,0.095133333,5.579349995,0.036351102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.984683333,123.62645
2565,4,17,59.36266666666667,0.16533333333333333,10.0,1023.3926666666666,8.021333333333333,0.029999999999999995,168.8,0.0,13.885333333333334,0.0,0.0002839,2.212933334,3.769716669,0.429066669,1.867716664,4.130633334,0.058549997,0.241933336,0.093050001,5.5794166689999996,0.036118295,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.228250001,123.62645
2566,4,17,61.0,0.155,10.0,1022.635,6.38,0.029999999999999995,178.5,0.0,13.725,0.0,0.0007009,2.211266666,2.033433331,0.439116664,0.772183336,1.9183166680000001,8.283666662,1.101349999,0.088133333,9.699250003,0.041684035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.390016669,120.48907
2567,4,17,61.970666666666666,0.14466666666666667,10.0,1022.0373333333333,5.517333333333332,0.029999999999999995,191.93333333333334,0.0,13.074000000000002,0.0,0.0003674,2.213533332,2.124733329,0.428533336,0.7817333360000001,2.211699998,0.059583331,0.23976666900000002,0.094133334,5.586316664,0.039001496000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.209366665,123.62645
2568,4,17,62.18633333333333,0.14,10.0,1021.8883333333334,2.8103333333333333,0.029999999999999995,335.76666666666665,0.0,12.090333333333332,0.0,0.0003006,2.209833332,3.673466666,0.420666666,0.783233335,2.062533335,0.059783332,0.239816667,0.09786666299999999,6.1982499980000005,0.036068166000000006,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.45998333,109.790695
2569,4,17,60.588,0.158,10.0,1021.946,2.302,0.029999999999999995,253.2,0.0,13.71,0.0,0.0003674,2.209600004,3.117383332,0.425983335,0.782966666,2.061766669,0.059766665000000004,0.239633335,0.096566666,6.492833333,0.03661823,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.208016667,109.790695
2570,4,17,55.798,0.23333333333333336,10.0,1022.2296666666666,5.744666666666666,0.011,191.0,0.0,18.471,0.0,0.0004008,2.208333332,1.225499997,0.428566668,0.782116667,1.920900001,0.059833332,0.24005,0.096116664,6.5128000010000004,0.041034964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.677899999,100.12018
2571,4,17,49.76,0.36333333333333334,10.0,1022.6,4.63,0.0,194.66666666666666,0.0,23.826666666666664,0.0,0.0002839,2.206933334,2.704866666,0.42521667,0.780450002,2.066200004,0.059999999,0.23976667200000001,0.095716666,6.488699997,0.037451565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.613949996,109.790695
2572,4,17,46.402,0.45199999999999996,10.0,1022.899,5.417000000000001,0.0,185.9,0.0,26.255,0.0,0.0003507,2.199650003,3.077949999,0.426083333,0.776166669,2.61045,0.059949999000000004,0.24016667,0.095,6.464866668,0.036318131000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.425433337,109.790695
2573,4,17,43.88333333333333,0.514,10.0,1023.0386666666667,5.66,0.0,186.33333333333334,0.0,27.193333333333335,0.0,0.002084134,2.092416669,3.110483332,0.42841666700000003,0.783316665,1.834866667,0.059083332,0.238583331,0.087316667,14.514216660999999,0.040117601,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.928,105.887985
2574,4,17,41.580000000000005,0.5913333333333333,10.0,1022.9833333333333,5.266666666666667,0.0,182.1,0.0,28.53166666666667,0.0,0.0059668659999999995,2.095016664,0.696950003,3.785149996,0.764083334,1.786849997,0.055916667,0.237283333,0.081133334,36.174583333,0.049417733,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.580899999,97.61999
2575,4,17,39.994,0.65,10.0,1022.792,3.94,0.0,181.6,0.0,29.126,0.0,0.0032502019999999998,2.093383336,3.1028333310000002,6.137983332,0.775316665,1.788866666,0.060100002,0.24445,5.8166,20.925683334,3.490217335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.623616664,121.53645
2576,4,17,37.519999999999996,0.7100000000000001,10.0,1022.675,2.92,0.025,195.33333333333334,0.0,28.956666666666667,0.0,0.003784067,2.093,3.731933336,0.413799997,0.760833332,1.773083333,0.059783331,0.240633337,1.4211166659999999,16.072933332,0.134750767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.211616668,120.52792
2577,4,17,35.74533333333333,0.746,10.0,1022.2093333333333,4.322666666666666,0.029999999999999995,220.53333333333333,0.0,28.52,0.0,0.003050434,2.097500005,2.846449999,0.411366667,0.760016661,1.785116667,3.5015833329999997,1.214816665,0.088149999,13.088433329,0.899034499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.646566667,102.7506
2578,4,17,34.325,0.804,10.0,1021.9329999999999,5.046,0.029999999999999995,227.6,0.0,28.838,0.0,0.001167533,7.629549999,7.559100001,0.412049998,0.979866669,1.777783337,2.891399997,1.0657833319999999,0.08615,7.176433335,0.027050734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.956933331,102.7506
2579,4,17,33.126,0.8286666666666667,9.673333333333334,1021.77,4.642666666666667,0.029999999999999995,252.26666666666668,0.0,28.572,0.0,0.00038409999999999996,8.565483333,6.773516666,0.411200001,0.765566665,1.778466666,0.05968333,0.24265,0.085666666,5.583599998,0.026351566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.12325,105.887985
2580,4,17,32.08333333333333,0.8396666666666666,9.824000000000002,1021.644,9.820333333333334,0.059000000000000004,269.46666666666664,0.0,27.767,0.0,0.0005002,7.136916667,14.581000001,0.423233336,0.767316667,1.787683334,0.059766662000000005,0.24280000200000001,0.085866667,6.856633329,0.040351298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.117966668,105.887985
2581,4,17,34.86366666666667,0.8346666666666667,9.787333333333333,1021.5856666666666,1.8290000000000002,0.041,259.03333333333336,0.0,30.438333333333333,0.0,0.0002672,5.983499999,3.541300002,0.423349997,1.038649999,1.7974833319999999,0.059849997,0.243733335,0.086383336,5.705016661,2.9357841000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.101133330000001,102.1767
2582,4,17,42.07733333333333,0.6706666666666667,10.0,1021.4233333333334,2.513333333333333,0.06533333333333334,177.13333333333333,0.0,31.869333333333334,0.0,1.0565674,5.394483334,6.246416666,7.255616666,0.765283335,1.799499999,5.125199999,2.060516666,0.089000003,7.02585,0.8598835979999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.341516669,102.7506
2583,4,17,48.85,0.528,10.0,1020.84,4.296,0.0,232.0,0.0,32.253,0.0,28.114283335,3.610333332,2.250133331,5.092933334,2.502683334,6.346449999,2.397433334,0.24011667,0.092400003,7.293483335,0.067417434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.295599999,111.94283
2584,4,17,55.617333333333335,0.4066666666666666,10.0,1020.07,3.7813333333333334,0.0,204.46666666666667,0.0,31.97533333333333,0.0,24.948083331,3.299283335,0.42954999699999996,0.407966668,2.670300003,3.064433332,2.5201999969999997,0.239816666,0.083583333,5.871900001,0.068201235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.310233333,109.442635
2585,4,17,62.425,0.31166666666666665,10.0,1018.99,5.425,0.0016666666666666668,197.83333333333334,0.0,31.691666666666666,0.0,0.000901033,3.303966667,8.686799997,7.322766673,1.959716663,4.724399998,2.399483328,40.893600002,0.071966668,5.700483322,0.032101036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.560233334,120.067535
2586,4,17,67.47800000000001,0.258,10.0,1017.86,5.7139999999999995,0.01,183.4,0.0,31.008,0.0,0.0004843,3.335883332,3.671616665,3.401449997,0.767716668,2.555433333,0.059799998,0.242483335,0.086166667,5.697866666,0.037584634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.09805,117.03015
2587,4,18,71.38266666666667,0.20066666666666666,10.0,1016.4833333333333,6.368666666666667,0.035666666666666666,195.53333333333333,0.0,28.733,0.0,0.0006838,3.411566666,4.6767833340000005,0.428283331,2.275699999,4.978949998,0.057566665,0.236233333,0.088866667,7.111950003,0.833001095,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.177499999,123.62645
2588,4,18,73.59666666666666,0.17,10.0,1015.3919999999999,9.967333333333332,0.09066666666666666,216.46666666666667,0.0,26.332666666666668,0.0,1.587133766,4.212083333,4.342916664,0.421,1.409983332,3.484583335,5.898966667,1.922266668,0.093333337,8.343583334,0.037450769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2351,120.48907
2589,4,18,74.414,0.17300000000000001,10.0,1014.446,11.197,0.022000000000000002,211.4,0.0,26.831000000000003,0.0,27.634450003,22.712749999,0.403150002,0.407283337,0.754249999,2.583099998,0.059983334,0.239983336,0.094383333,5.705883327,0.081267433,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.874766667,115.35845
2590,4,18,74.49,0.18666666666666665,10.0,1013.6466666666668,12.309999999999999,0.04,200.66666666666666,0.0,29.34333333333333,0.0,21.530200005,4.359833333,8.048750001,0.4171,0.764900001,2.492116668,3.101916664,0.240366669,0.094700001,7.6324499999999995,0.045917666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.797116666,122.65286
2591,4,18,73.557,0.21466666666666667,10.0,1013.2396666666666,12.378666666666666,0.02,194.53333333333333,0.0,31.959333333333333,0.0,0.015900013,3.246366666,0.819799996,0.434366669,0.785583334,2.634583335,0.058283334,0.24805,0.095516669,5.595716669,0.043201603000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.237483334,115.35845
2592,4,18,70.748,0.26,10.0,1013.1859999999999,10.562,0.02,191.2,0.0,34.074,0.0,0.015516675,3.246950003,4.219233332,4.615616665,0.791516667,2.5259,0.060600001,0.252883337,0.100766666,5.618816665,0.036500968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.245833338,109.790695
2593,4,18,66.48833333333333,0.3203333333333333,10.0,1013.4136666666667,9.400333333333332,0.033,189.13333333333333,0.0,35.58766666666667,0.0,0.015316672,3.251449999,3.792549999,5.577666665,0.793266666,2.672749995,0.060749999,0.253933333,0.101099997,5.648449999,0.037951767000000004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.724066665,109.790695
2594,4,18,62.88533333333333,0.38333333333333336,10.0,1013.932,8.645999999999999,0.04533333333333334,192.2,0.0,36.90133333333333,0.0,0.016050013,3.4170166650000002,1.701049993,0.438450002,0.796299998,2.8144,0.060933337,0.2542,0.101183333,5.623666666,0.042251298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.992500001,109.790695
2595,4,18,60.190000000000005,0.435,10.0,1014.255,6.79,0.02,189.0,0.0,37.715,0.0,0.016000013,3.245350002,5.432616667,0.431183333,0.7936666689999999,2.622066667,0.06016667,0.251233335,0.100166667,5.6795166660000005,0.034051466,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.216400001,109.790695
2596,4,18,57.948,0.48666666666666664,10.0,1014.146,5.446,0.058666666666666666,181.0,0.0,38.64066666666667,0.0,0.016100013,3.214233332,0.308799995,0.428549995,0.787166668,2.727983335,0.058366665,0.243633331,0.094166668,5.938216667,0.043685034000000005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.748300003,101.52269
2597,4,18,56.87233333333333,0.527,10.0,1014.0653333333333,4.873333333333333,0.08733333333333333,175.9,0.0,39.797333333333334,0.0,0.017049988,3.094933331,6.342366661,0.425949999,0.7889,2.329066667,0.059749998,0.240350001,0.092116666,6.544983328,0.03306793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.560100002,109.790695
2598,4,18,56.66,0.5579999999999999,10.0,1013.9979999999999,4.018,0.14800000000000002,164.2,0.0,41.158,0.0,0.014466756999999998,3.12368333,0.369366662,0.427499999,0.7828833350000001,2.223833332,0.059749996,0.240133335,4.081383333,6.516316668,3.5424351389999997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.214266669,115.76865
2599,4,18,56.400333333333336,0.589,10.0,1013.8033333333333,2.896,0.38366666666666666,183.06666666666666,0.0,42.25566666666667,0.0,0.0007506,4.777083331,4.883516668,0.41763333,0.780266664,2.197466667,5.335616668,1.1687499989999999,17.044849999,8.32315,0.8955506320000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.933100001,122.11036
2600,4,18,55.79666666666667,0.6133333333333333,10.0,1013.4966666666667,2.77,0.27666666666666667,171.0,0.0,42.833333333333336,0.0,0.0005344,6.993649997,1.957050001,7.412466664,0.765283334,2.147983334,2.865316666,0.237883332,6.618716667,6.497983336,0.044934302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.877916667,124.274155
2601,4,18,54.891,0.662,10.0,1013.5899999999999,1.317,0.268,232.9,0.0,43.908,0.0,0.0010504,3.388883335,2.507666667,2.1728833339999998,0.765699999,4.641016666,5.5731666639999995,0.240416666,6.636566668,10.217000004,0.043051033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.389983332,124.274155
2602,4,18,54.07933333333334,0.6946666666666667,10.0,1013.4453333333333,1.8993333333333335,0.2806666666666667,145.46666666666667,0.0,44.42733333333333,0.0,0.0006011,3.240466664,4.33126667,0.426516668,2.445783334,4.380299998,5.157866666,0.24548333,6.346533336,6.523583333,0.036734168000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.552349996,124.274155
2603,4,18,53.031333333333336,0.723,10.0,1013.1223333333332,1.5296666666666667,0.19333333333333336,191.7,0.0,44.47,0.0,0.0005842999999999999,3.184333333,3.79976666,0.420416666,3.422666664,2.195500001,2.258816666,0.245183332,6.134533337,6.53925,0.039017698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.911516665,124.274155
2604,4,18,53.626000000000005,0.73,10.0,1013.394,1.248,0.218,255.0,0.0,45.15,0.0,0.0006345999999999999,2.477516665,1.6536499999999998,1.289483339,1.658749997,2.187666663,0.059999999,0.24571667,6.049633334,6.5287,0.041017837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396633334,125.24774
2605,4,18,56.473333333333336,0.6633333333333334,10.0,1013.4883333333333,2.481666666666667,0.37999999999999995,267.3333333333333,0.0,45.47833333333333,0.0,0.00025049999999999996,2.4789833310000002,2.482016667,7.6084333299999996,1.080516666,2.176450005,0.060516665000000004,2.061483336,6.004016666,6.436800002,2.639084033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.094116666,125.534355
2606,4,18,59.452666666666666,0.624,9.601333333333333,1013.3513333333334,0.962,0.21066666666666664,308.73333333333335,0.0021666666666666666,46.61066666666667,0.060666666666666674,0.0004008,3.420133333,5.864233336,1.208433335,1.503149996,2.158616669,0.058566661,0.239750001,6.024266666,5.793049999,0.03198467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.650766672,125.24774
2607,4,18,63.412000000000006,0.5660000000000001,9.954,1013.015,2.652,0.189,192.6,0.00133,47.562999999999995,0.025,0.00025049999999999996,6.993999999,4.087316667,0.415116661,0.775866664,2.153466663,0.059866664,0.240083335,6.071016667,5.769699998,0.035951135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.820666666,135.69873
2608,4,18,68.49533333333333,0.504,9.860000000000001,1012.392,5.408666666666666,0.17133333333333337,164.06666666666666,0.00148,49.460666666666675,0.029333333333333333,0.00045089999999999996,5.745416669,2.347983336,6.063083333,0.7703,2.129016665,0.059933332,0.239433336,6.064116667,5.711933334,0.042667402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.057616665,135.69873
2609,4,18,72.91900000000001,0.4613333333333333,9.995000000000001,1011.509,6.199,0.16033333333333336,188.13333333333333,5e-05,51.25266666666667,0.001,0.0009008,6.004916665,2.29295,5.891766666,0.972183332,2.114033332,0.05985,0.239300001,11.7627,6.229483334,0.043967568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.575466665,135.69873
2610,4,18,75.93066666666667,0.4296666666666667,9.983333333333333,1010.484,11.157,0.184,184.43333333333334,4.6666666666666665e-05,51.69633333333333,0.001,0.0007173,2.512300001,7.865466664,0.429366668,0.873633331,2.635533331,2.372199998,7.098566667,0.249333332,6.695600003,0.035216804000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50186667,120.067535
2611,4,19,76.74,0.4213333333333333,9.533333333333333,1009.7,8.486666666666668,0.2886666666666667,197.0,0.0016333333333333334,51.910000000000004,0.042,0.0003671,5.571166669,1.897933334,0.41456666799999997,0.998416666,2.690433333,5.931416667,0.22933333,0.129849997,5.641700002,2.6218836330000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.968316667,122.65286
2612,4,19,75.016,0.461,9.788,1009.278,8.389,0.134,201.2,0.00737,52.823,0.254,0.0002337,9.506516666,4.050000004,0.43325,0.7599499989999999,2.6255,0.062566668,1.0923,0.138600005,4.987366669,0.051933803,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.971233327,121.462654
2613,4,19,69.31466666666667,0.6593333333333333,8.06,1009.3079999999999,4.018,0.17,228.33333333333334,0.03406666666666667,57.36933333333333,0.662,0.000167,7.407499993,4.682550003,0.777616667,0.779183336,2.709033334,0.061883336,0.238316671,0.136016666,5.027349999,0.047700805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.321300003,123.62645
2614,4,19,67.41833333333334,0.7216666666666666,9.325,1009.6033333333332,2.7066666666666666,0.16333333333333336,136.83333333333334,0.05816666666666667,57.995,0.7283333333333334,0.00045089999999999996,8.129899999,2.548783332,7.7707,0.784183335,2.840616665,0.061650003,0.240250001,0.1237,5.03136667,0.049467136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.206283333,126.81581
2615,4,19,66.4,0.736,9.774000000000001,1009.49,0.984,0.13,52.8,0.0268,57.618,0.536,32.025383369,2.630683336,7.497450002,2.499683331,0.7554499960000001,2.388033333,2.501400005,0.252616667,0.477700001,5.227733334,0.05316793,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.951099998,126.5943
2616,4,19,65.20233333333334,0.7716666666666667,9.324666666666667,1009.3746666666667,2.8286666666666664,0.2793333333333334,167.46666666666667,0.00056,57.761,0.016333333333333335,25.363750003,2.598383333,7.001899999,0.408949998,0.762299996,2.365783332,0.0608,0.2488,0.429566667,6.69238333,0.050650929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.906683333,109.790695
2617,4,19,63.07933333333333,0.818,8.208666666666666,1009.462,1.788,0.6473333333333334,223.2,0.0024,57.544,0.07,0.015683346,2.585216663,13.972383334,0.442299998,0.793166664,2.391533335,0.060366669,0.249433332,0.190933336,5.10998333,0.043750634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.072333336,109.790695
